DATE,"(2, 4]","(4, 5]","(5, 6]","(6, 7]","(7, 8]","(8, 9]","(9, 10]","(10, 11]","(11, 12]","(12, 13]","(13, 14]","(14, 15]","(15, 16]","(16, 17]","(17, 18]","(18, 19]","(19, 20]","(20, 21]","(21, 22]","(22, 23]","(23, 24]","(24, 25]","(25, 26]","(26, 27]","(27, 29]"
2009-06-01,0.8240894856101034,1.1746637390517036,6.94922214091745,10.582216701294513,8.357508199131553,7.130586652173769,7.580851008075566,7.4597651009121915,6.8965383420784185,4.062528733383868,5.937438341903054,4.32273117553307,3.805311158447872,2.967473750133585,3.7168577997695764,2.6668723964521677,2.5235936399225296,2.2623375079213113,1.6539653275216606,1.9042649868966124,1.9228116126903663,1.4517422463362895,0.851990024477391,1.3506939788295995,1.6439459505357834
2009-07-01,0.951408955068876,1.3019411593828714,7.686858447303614,11.166299088919768,8.932858952729138,6.674664335804298,7.198227425687681,6.757257399777791,6.748896829877461,4.077853424152054,5.0779842701916555,4.607377206679075,3.631350534821836,2.980731301282549,3.4171345808355285,2.762587212776948,2.680595316489413,2.3239562620304426,1.4303258347940027,2.177968287750043,1.8537481157567222,1.71116845777483,0.8682625398306091,1.3406126041818363,1.6399314561009277
2009-08-01,0.8864376914512279,1.077710019108666,6.931971343895021,11.198461793118437,8.706182350371556,6.858682858658558,7.417293383104431,6.707151811855199,7.070492415075588,4.311805332675911,5.656533632676768,4.271813784196027,4.22258889638252,3.157093793902451,3.268778667205589,2.662756918922912,3.0076151361430856,2.311222835245751,1.284275521008662,1.7216889169587546,1.9813870331504708,1.7398049767505663,0.8935809738631302,1.2850373552066143,1.369632559072096
2009-09-01,0.9110975803818666,0.9258691923145228,6.83938654593799,11.350146019298018,8.981281038788639,6.381976377114793,7.374278203361899,6.187047929037759,7.367025203067421,3.7851032021754083,5.201630821354951,4.194734159665966,4.139348016968803,2.6953752613880115,3.5665739042200646,2.545669388339528,2.8538052208848375,2.6071486875508056,1.5378154657988075,1.8577913198916194,2.2828847313989318,1.6849500937503676,1.2237489663440049,1.677142673748614,1.8281699972163723
2009-10-01,0.9186892443446011,1.035987020085204,6.4467954192148476,10.720733535728396,9.07885714692442,6.5748082570056,6.314036924455833,6.819965930536542,6.622878842200225,4.390084984775574,5.890325642709163,4.274692198814393,3.918729325476828,3.183484983447919,4.2010301777714485,2.6818459192310584,3.1952073002193324,2.6258465228072487,1.7527288011430275,1.8461751640218156,1.8460607201429207,1.5892569068209996,0.8734554944562092,1.254060137320454,1.9442634003459647
2009-11-01,0.9684510261528653,0.9516148894755048,5.921683896529026,10.815299313053314,8.95877262847232,5.622437188102252,6.938084329011791,6.295543410531074,7.092898148071242,4.280894676738581,5.5686607025043955,4.9245612399173755,4.094051947659376,3.520142416079079,3.8528279869796176,2.7202154208244504,3.412836665424985,2.6795268627380198,1.3518356537972667,1.9439932947116294,2.0946459814799376,1.6562982323234596,1.089972256161928,1.376753294345033,1.8679985389154823
2009-12-01,1.026469439228899,1.030447340323431,6.373464583612914,10.776813317849712,8.832217360265346,6.510999251376226,7.536127708809982,6.460544281141412,7.196346708268196,4.455891112022695,5.778902390138298,4.240807143746114,4.0100531726247555,3.1135940751597833,3.8055042676920436,2.359321757181136,2.570839266872396,2.2434301624735142,1.7336037666641775,2.033507859967211,2.016373447538869,1.7714040663713126,1.136699353049456,1.2537010128213337,1.7329371548007704
2010-01-01,0.7010297963018348,0.8641950515049915,5.542695865539694,11.074540664007694,8.648508432338492,6.81314590113362,7.255134238268863,6.960220447101609,6.875273875858954,4.369037446241936,5.566990025012314,4.166155470076466,3.9661543154571057,3.122851588482786,3.8520679893182064,2.60263458808672,3.091603478406182,2.3690371442655707,1.873553892077442,2.2167013612366766,1.717389048715743,1.895076757917982,0.9694284944458526,1.5597431142860847,1.9268310139171951
2010-02-01,1.0024472564612292,0.7563802845044524,5.568001318822017,11.992917071361397,9.33915121417786,6.089338664129928,6.760088877969484,7.032498683821485,7.33657271226194,4.719248834715657,5.534772112851428,4.30410333008915,4.054416661444309,2.654390685446374,3.470457237050527,2.6844888674678837,3.2252841480186913,2.364877882681849,1.5443003239225637,2.2235402135293523,1.6095167039629834,1.7289823379124942,0.9568802755973479,1.277446571626701,1.7698977301728926
2010-03-01,0.827495448781583,0.8641094259180985,6.366816260790555,10.683733005791154,9.098569592616686,6.144135088492452,6.465185227467038,7.024484228576689,6.7970644599519545,4.263058514565448,5.935284959531533,4.779015636537569,3.649075114415451,3.6241245119726293,3.2966324969142993,2.7311086057726377,3.404703170248313,2.530403032532658,1.5722107447177704,1.9439040918772628,1.9911497544397159,1.5639831169823966,1.026153281749308,1.7053235281996322,1.7122767011571645
